Pulled,Restaurant,Park,Item,Category,MealPeriods,Description,Price,Source
2026-09-04,Wine Bar George – A Restaurant & Bar,Disney Springs,"Villa Antinori Chianti Classico Riserva, Italy ‘19",Reds - Sangiovese,Lunch; Dinner,,68.00,disney-springs/wine-bar-george
2026-09-04,Wine Bar George – A Restaurant & Bar,Disney Springs,"Monsanto, Chianti Classico, Italy ‘19",Reds - Sangiovese,Lunch; Dinner,,80.00,disney-springs/wine-bar-george
2026-09-04,Wine Bar George – A Restaurant & Bar,Disney Springs,"Jam Jar Sweet, Western Cape, South Africa ‘21",Reds - Syrah/Shiraz,Lunch; Dinner,,32.00,disney-springs/wine-bar-george
2026-09-04,Wine Bar George – A Restaurant & Bar,Disney Springs,"Domaine St Patrice, Vieilles Vignes, Côtes du Rhône, France ‘17",Reds - Syrah/Shiraz,Lunch; Dinner,,40.00,disney-springs/wine-bar-george
2026-09-04,Wine Bar George – A Restaurant & Bar,Disney Springs,"Torbreck, Woodcutter’s, Barossa Valley, Australia ‘20",Reds - Syrah/Shiraz,Lunch; Dinner,,52.00,disney-springs/wine-bar-george
2026-09-04,Wine Bar George – A Restaurant & Bar,Disney Springs,"Hedges, DLD, Red Mountain, Washington ’17",Reds - Syrah/Shiraz,Lunch; Dinner,,80.00,disney-springs/wine-bar-george
2026-09-04,Wine Bar George – A Restaurant & Bar,Disney Springs,"Protocolo, La Mancha, Spain ‘20",Reds - Tempranillo,Lunch; Dinner,,32.00,disney-springs/wine-bar-george
2026-09-04,Wine Bar George – A Restaurant & Bar,Disney Springs,"Triton, Toro, Spain ’20",Reds - Tempranillo,Lunch; Dinner,,52.00,disney-springs/wine-bar-george
2026-09-04,Wine Bar George – A Restaurant & Bar,Disney Springs,"Sierra Cantabria Gran Reserva, Rioja, Spain ‘18",Reds - Tempranillo,Lunch; Dinner,,76.00,disney-springs/wine-bar-george
2026-09-04,Wine Bar George – A Restaurant & Bar,Disney Springs,"Ramirez De La Piscina, Gran Reserva, Rioja, Spain ‘16",Reds - Tempranillo,Lunch; Dinner,,80.00,disney-springs/wine-bar-george
2026-09-04,Wine Bar George – A Restaurant & Bar,Disney Springs,"Vatan, Toro, Spain ‘19",Reds - Tempranillo,Lunch; Dinner,,100.00,disney-springs/wine-bar-george
2026-09-04,Wine Bar George – A Restaurant & Bar,Disney Springs,"Mauritson, Dry Creek Valley, California ‘20",Reds - Zinfandel,Lunch; Dinner,,88.00,disney-springs/wine-bar-george
2026-09-04,Wine Bar George – A Restaurant & Bar,Disney Springs,"Van Zellers & Co., Douro, Portugal ’19",Reds - Douro Blend ,Lunch; Dinner,,80.00,disney-springs/wine-bar-george
2026-09-04,Wine Bar George – A Restaurant & Bar,Disney Springs,"Tselepos, Moschofilero, Amalia Brut, Peloponnese NV",George’s Eastern Europe Finds,Lunch; Dinner,,76.00,disney-springs/wine-bar-george
2026-09-04,Wine Bar George – A Restaurant & Bar,Disney Springs,"Gerovassilou, Malagousia, Epanomi, Macedonia ‘19",George’s Eastern Europe Finds,Lunch; Dinner,,100.00,disney-springs/wine-bar-george
2026-09-04,Wine Bar George – A Restaurant & Bar,Disney Springs,"Sigalas, Assyrtiko, Santorini ‘21",George’s Eastern Europe Finds,Lunch; Dinner,,120.00,disney-springs/wine-bar-george
2026-09-04,Wine Bar George – A Restaurant & Bar,Disney Springs,"Gai’a, Agiorgitiko, Koutsi, Nemea ‘19",George’s Eastern Europe Finds,Lunch; Dinner,,140.00,disney-springs/wine-bar-george
2026-09-04,Wine Bar George – A Restaurant & Bar,Disney Springs,"Alpha Estate, Xinomavro, Amynteo, Macedonia ‘17",George’s Eastern Europe Finds,Lunch; Dinner,,108.00,disney-springs/wine-bar-george
2026-09-04,Wine Bar George – A Restaurant & Bar,Disney Springs,"Economou, Liatiko/Mandilaria, Mirabello, Sitia, Crete ‘15",George’s Eastern Europe Finds,Lunch; Dinner,,180.00,disney-springs/wine-bar-george
2026-09-04,Wine Bar George – A Restaurant & Bar,Disney Springs,"Rodica, Sparkling Refosk, Truške, Istria, Slovenia ’18",George’s Eastern Europe Finds,Lunch; Dinner,,64.00,disney-springs/wine-bar-george
2026-09-04,Wine Bar George – A Restaurant & Bar,Disney Springs,"Zlatan Otok, Bodanusa & Posip, Bilo Idro, Dalmatia, Croatia ‘20",George’s Eastern Europe Finds,Lunch; Dinner,,40.00,disney-springs/wine-bar-george
2026-09-04,Wine Bar George – A Restaurant & Bar,Disney Springs,"Silk Road, Khikh Vi, Ovevri, Kaheti, Georgia ’17",George’s Eastern Europe Finds,Lunch; Dinner,,68.00,disney-springs/wine-bar-george
2026-09-04,Wine Bar George – A Restaurant & Bar,Disney Springs,"E. Miroglio, Mavrud & Rubin, Bio, Thracion Valley, Bulgaria ’19",George’s Eastern Europe Finds,Lunch; Dinner,,52.00,disney-springs/wine-bar-george
2026-09-04,Wine Bar George – A Restaurant & Bar,Disney Springs,"Bura, Zinfandel, Basina, Dalmatia, Croatia ’18",George’s Eastern Europe Finds,Lunch; Dinner,,72.00,disney-springs/wine-bar-george
2026-09-04,Wine Bar George – A Restaurant & Bar,Disney Springs,"Skegro, Blatina, Krs Crni, Mostar, Bosnia and Herzegovina ’19",George’s Eastern Europe Finds,Lunch; Dinner,,56.00,disney-springs/wine-bar-george
2026-09-04,Wine Bar George – A Restaurant & Bar,Disney Springs,"Misiones D Rengo, Central Valley, Chile ‘20",Whites - Sauvignon Blanc,Lunch; Dinner,,36.00,disney-springs/wine-bar-george
2026-09-04,Wine Bar George – A Restaurant & Bar,Disney Springs,"Mauritson Dry Creek, California ‘21",Whites - Sauvignon Blanc,Lunch; Dinner,,68.00,disney-springs/wine-bar-george
2026-09-04,Wine Bar George – A Restaurant & Bar,Disney Springs,"Eric Louis, Sancerre, France ‘21",Whites - Sauvignon Blanc,Lunch; Dinner,,96.00,disney-springs/wine-bar-george
2026-09-04,Wine Bar George – A Restaurant & Bar,Disney Springs,"Cloudy Bay, Marlborough, New Zealand ‘22",Whites - Sauvignon Blanc,Lunch; Dinner,,72.00,disney-springs/wine-bar-george
2026-09-04,Wine Bar George – A Restaurant & Bar,Disney Springs,"Honig, Reserve, Napa Valley, California ‘21",Whites - Sauvignon Blanc,Lunch; Dinner,,80.00,disney-springs/wine-bar-george
2026-09-04,Wine Bar George – A Restaurant & Bar,Disney Springs,"Spy Valley, Marlborough, New Zealand ’22",Whites - Sauvignon Blanc,Lunch; Dinner,,40.00,disney-springs/wine-bar-george
2026-09-04,Wine Bar George – A Restaurant & Bar,Disney Springs,"Paul Buisse, Touraine, France ’21",Whites - Sauvignon Blanc,Lunch; Dinner,,40.00,disney-springs/wine-bar-george
2026-09-04,Wine Bar George – A Restaurant & Bar,Disney Springs,"Excelsior, Robertson, South Africa ‘22",Whites - Chardonnay,Lunch; Dinner,,36.00,disney-springs/wine-bar-george
2026-09-04,Wine Bar George – A Restaurant & Bar,Disney Springs,"Kendall-Jackson Vintner's Reserve, California ‘21",Whites - Chardonnay,Lunch; Dinner,,40.00,disney-springs/wine-bar-george
2026-09-04,Wine Bar George – A Restaurant & Bar,Disney Springs,"to Mer Soleil Silver, Monterey, California ‘21",Whites - Chardonnay,Lunch; Dinner,,44.00,disney-springs/wine-bar-george
2026-09-04,Wine Bar George – A Restaurant & Bar,Disney Springs,"Markham, Napa, California ‘21",Whites - Chardonnay,Lunch; Dinner,,56.00,disney-springs/wine-bar-george
2026-09-04,Wine Bar George – A Restaurant & Bar,Disney Springs,"J.M. Boillot, Mâcon-Villages, Bourgogne, France ‘16",Whites - Chardonnay,Lunch; Dinner,,68.00,disney-springs/wine-bar-george
2026-09-04,Wine Bar George – A Restaurant & Bar,Disney Springs,"Chalk Hill, Chalk Hill, California ‘20",Whites - Chardonnay,Lunch; Dinner,,84.00,disney-springs/wine-bar-george
2026-09-04,Wine Bar George – A Restaurant & Bar,Disney Springs,"La Caña, Rias Baixas, Spain ‘21",Whites - Albariño,Lunch; Dinner,,52.00,disney-springs/wine-bar-george
2026-09-04,Wine Bar George – A Restaurant & Bar,Disney Springs,"Raats, Original, Stellenbosch, South Africa ‘21",Whites - Chenin Blanc,Lunch; Dinner,,48.00,disney-springs/wine-bar-george
2026-09-04,Wine Bar George – A Restaurant & Bar,Disney Springs,"Vincent Carème, Spring, Vouvray, France ‘19",Whites - Chenin Blanc,Lunch; Dinner,,52.00,disney-springs/wine-bar-george
2026-09-04,Wine Bar George – A Restaurant & Bar,Disney Springs,"Bernard Fouquet, Vouvray, France ‘21",Whites - Chenin Blanc,Lunch; Dinner,,60.00,disney-springs/wine-bar-george
2026-09-04,Wine Bar George – A Restaurant & Bar,Disney Springs,"Txomin Etxaniz, Getariako Txakolina, Sapin ‘21",Whites - Hondarrabi Zuri,Lunch; Dinner,,56.00,disney-springs/wine-bar-george
2026-09-04,Wine Bar George – A Restaurant & Bar,Disney Springs,"Selbach-Oster, Mosel, Germany ‘20",Whites - Gewürztraminer,Lunch; Dinner,,36.00,disney-springs/wine-bar-george
2026-09-04,Wine Bar George – A Restaurant & Bar,Disney Springs,"Avancia Cuveé de O, Valdeorras, Spain ‘21",Whites - Godello,Lunch; Dinner,,48.00,disney-springs/wine-bar-george
2026-09-04,Wine Bar George – A Restaurant & Bar,Disney Springs,"Trimbach, Alsace, France",Whites - Godello,Lunch; Dinner,,68.00,disney-springs/wine-bar-george
2026-09-04,Wine Bar George – A Restaurant & Bar,Disney Springs,"Nigl, Freiheit, Niederösterreich, Austria ‘20",Whites - Grüner Veltliner,Lunch; Dinner,,56.00,disney-springs/wine-bar-george
2026-09-04,Wine Bar George – A Restaurant & Bar,Disney Springs,"La Perlina, Veneto, Italy NV",Whites - Muscat/Moscato,Lunch; Dinner,,36.00,disney-springs/wine-bar-george
2026-09-04,Wine Bar George – A Restaurant & Bar,Disney Springs,"Botani, Malaga, Spain ‘19",Whites - Muscat/Moscato,Lunch; Dinner,,40.00,disney-springs/wine-bar-george
2026-09-04,Wine Bar George – A Restaurant & Bar,Disney Springs,"Giocato, Primorska, Slovenia ‘21",Whites - Pinot Gris/Pinot Grigio,Lunch; Dinner,,36.00,disney-springs/wine-bar-george
2026-09-04,Wine Bar George – A Restaurant & Bar,Disney Springs,"Luna Nuda, Vegneti Della Dolomiti, Itlay ‘21",Whites - Pinot Gris/Pinot Grigio,Lunch; Dinner,,44.00,disney-springs/wine-bar-george
2026-09-04,Wine Bar George – A Restaurant & Bar,Disney Springs,"Domaines Landron, Muscadet Sevre et Maine, France ‘19",Whites - Melon B,Lunch; Dinner,,60.00,disney-springs/wine-bar-george
2026-09-04,Wine Bar George – A Restaurant & Bar,Disney Springs,"Selbach-Oster, Bömer, Zeltinger Schlossberg, Mosel, Germany ‘20",Whites - Riesling,Lunch; Dinner,,80.00,disney-springs/wine-bar-george
2026-09-04,Wine Bar George – A Restaurant & Bar,Disney Springs,"Element, Finger Lakes, New York ‘14",Whites - Riesling,Lunch; Dinner,,60.00,disney-springs/wine-bar-george
2026-09-04,Wine Bar George – A Restaurant & Bar,Disney Springs,"Eroica, Washington State ‘21",Whites - Riesling,Lunch; Dinner,,52.00,disney-springs/wine-bar-george
2026-09-04,Wine Bar George – A Restaurant & Bar,Disney Springs,"Pewsey Vale, Eden Valley, Australia ‘21",Whites - Riesling,Lunch; Dinner,,48.00,disney-springs/wine-bar-george
2026-09-04,Wine Bar George – A Restaurant & Bar,Disney Springs,"Selbach-Oster Qualitätswein, Mosel, Germany ‘20",Whites - Riesling,Lunch; Dinner,,40.00,disney-springs/wine-bar-george
2026-09-04,Wine Bar George – A Restaurant & Bar,Disney Springs,"Schlosskellerei Gobelsberg,  Kamptal, Austria ‘20",Whites - Riesling,Lunch; Dinner,,56.00,disney-springs/wine-bar-george
2026-09-04,Wine Bar George – A Restaurant & Bar,Disney Springs,"Trimbach, Vieilles Vignes, Alsace, France ’19",Whites - Riesling,Lunch; Dinner,,90.00,disney-springs/wine-bar-george
2026-09-04,Wine Bar George – A Restaurant & Bar,Disney Springs,"Protocolo, La Mancha, Spain ‘21",Whites - Rosé,Lunch; Dinner,,32.00,disney-springs/wine-bar-george
2026-09-04,Wine Bar George – A Restaurant & Bar,Disney Springs,"Broadbent, Vinho Verde, Portugal NV",Whites - Rosé,Lunch; Dinner,,40.00,disney-springs/wine-bar-george
2026-09-04,Wine Bar George – A Restaurant & Bar,Disney Springs,"Liquid Farm, Vogelzang Vineyard, Happy Canyon of Santa Barbara, California ‘21",Whites - Rosé,Lunch; Dinner,,68.00,disney-springs/wine-bar-george
2026-09-04,Wine Bar George – A Restaurant & Bar,Disney Springs,"Zuccardi, Serie A, Salta, Argentina ‘21",Whites - Torrontés,Lunch; Dinner,,44.00,disney-springs/wine-bar-george
2026-09-04,Wine Bar George – A Restaurant & Bar,Disney Springs,"Nisia, Rueda, Spain ‘21",Whites - Verdejo,Lunch; Dinner,,48.00,disney-springs/wine-bar-george
2026-09-04,Wine Bar George – A Restaurant & Bar,Disney Springs,"Triennes, Sainte Fleur, Mediterranée, France ‘21",Whites - Viognier,Lunch; Dinner,,56.00,disney-springs/wine-bar-george
2026-09-04,Wine Bar George – A Restaurant & Bar,Disney Springs,"Chapoutier, La Combe Pilate, Collines Rhodaniennes, France ’18",Whites - Viognier,Lunch; Dinner,,65.00,disney-springs/wine-bar-george
2026-09-04,Wine Bar George – A Restaurant & Bar,Disney Springs,"Broadbent Malmsey 10-year, Madeira, Portugal NV",Dessert Wines,Lunch; Dinner,,125.00,disney-springs/wine-bar-george
2026-09-04,Wine Bar George – A Restaurant & Bar,Disney Springs,"Ordóñez, N° 1 Selección Especial, Muscat, Málaga, Spain ‘18",Dessert Wines,Lunch; Dinner,,48.00,disney-springs/wine-bar-george
2026-09-04,Wine Bar George – A Restaurant & Bar,Disney Springs,"Taylor Fladgate 20yr Tawny Port, Douro, Portugal NV",Dessert Wines,Lunch; Dinner,,125.00,disney-springs/wine-bar-george
2026-09-04,Wine Bar George – A Restaurant & Bar,Disney Springs,"Taylor Fladgate, LBV, Douro, Portugal ‘16",Dessert Wines,Lunch; Dinner,,70.00,disney-springs/wine-bar-george
2026-09-04,Wine Bar George – A Restaurant & Bar,Disney Springs,"Hétszolo, 6 puttonyos, Tokaji, Hungary ‘10 - (3oz. pour - $30)",Dessert Wines,Lunch; Dinner,,160.00,disney-springs/wine-bar-george
2026-09-04,Wine Bar George – A Restaurant & Bar,Disney Springs,"Alvear, 1927, Montilla-Moriles, Spain NV - (3oz. pour - $14)",Dessert Wines,Lunch; Dinner,,56.00,disney-springs/wine-bar-george
2026-09-04,Wine Bar George – A Restaurant & Bar,Disney Springs,"Trefethen, Chardonnay 14 Oak Knoll District, California ‘18",Wines on Tap,Lunch; Dinner,,14.00,disney-springs/wine-bar-george
2026-09-04,Wine Bar George – A Restaurant & Bar,Disney Springs,"Château Petit Roubie, Picpoul 10 Picpoul de Pinet, France ‘19",Wines on Tap,Lunch; Dinner,,10.00,disney-springs/wine-bar-george
2026-09-04,Wine Bar George – A Restaurant & Bar,Disney Springs,"Truth or Consequences, Moscato 10 Washington ‘19",Wines on Tap,Lunch; Dinner,,10.00,disney-springs/wine-bar-george
2026-09-04,Wine Bar George – A Restaurant & Bar,Disney Springs,"Sabine, Rosé 9 Provence, France ‘20",Wines on Tap,Lunch; Dinner,,9.00,disney-springs/wine-bar-george
2026-09-04,Wine Bar George – A Restaurant & Bar,Disney Springs,"Cleto Chiarli, Vecchia Modena Lambrusco di Sorbara, Italy NV",Sparkling and Champagne,Lunch; Dinner,,48.00,disney-springs/wine-bar-george
2026-09-04,Wine Bar George – A Restaurant & Bar,Disney Springs,"Caposaldo, Prosecco Veneto, Italy NV",Sparkling and Champagne,Lunch; Dinner,,44.00,disney-springs/wine-bar-george
2026-09-04,Wine Bar George – A Restaurant & Bar,Disney Springs,"Gelida, Gran Reserva Cava, Brut Penedes, Spain ‘16",Sparkling and Champagne,Lunch; Dinner,,12.00,disney-springs/wine-bar-george
2026-09-04,Wine Bar George – A Restaurant & Bar,Disney Springs,"Jansz, Brut Rosé Tasmania, Australia NV",Sparkling and Champagne,Lunch; Dinner,,72.00,disney-springs/wine-bar-george
2026-09-04,Wine Bar George – A Restaurant & Bar,Disney Springs,"Roederer Estate, Brut Anderson Valley, California",Sparkling and Champagne,Lunch; Dinner,,80.00,disney-springs/wine-bar-george
2026-09-04,Wine Bar George – A Restaurant & Bar,Disney Springs,"Digby Brut, Sussex, England NV",Sparkling and Champagne,Lunch; Dinner,,108.00,disney-springs/wine-bar-george
2026-09-04,Wine Bar George – A Restaurant & Bar,Disney Springs,"Chartogne-Taillet, Brut Merfy, Champagne, France NV",Sparkling and Champagne,Lunch; Dinner,,128.00,disney-springs/wine-bar-george
2026-09-04,Wine Bar George – A Restaurant & Bar,Disney Springs,"Gaston Chiquet Rosé, 1er Cru, Champagne, France NV",Sparkling and Champagne,Lunch; Dinner,,140.00,disney-springs/wine-bar-george
2026-09-04,Wine Bar George – A Restaurant & Bar,Disney Springs,"Marc Hebrart, Brut Rosé, 1er Cru Champagne, France NV",Sparkling and Champagne,Lunch; Dinner,,200.00,disney-springs/wine-bar-george
2026-09-04,Wine Bar George – A Restaurant & Bar,Disney Springs,"Egly-Ouriet, Brut Les Vignes de Vrigny 1er Cru, Champagne, France NV",Sparkling and Champagne,Lunch; Dinner,,310.00,disney-springs/wine-bar-george
2026-09-04,Wine Bar George – A Restaurant & Bar,Disney Springs,"Vilmart & Cie, Brut Couer de Cuvee 1er Cru, Champagne, France ‘11",Sparkling and Champagne,Lunch; Dinner,,420.00,disney-springs/wine-bar-george
2026-09-04,Wine Bar George – A Restaurant & Bar,Disney Springs,"The Champagne Experience, 2-oz each",Sparkling and Champagne,Lunch; Dinner,"Marc Hebrart, Brut Rosé, 1er Cru Champagne, France NV | Egly-Ouriet, Brut / Les Vignes de Vrigny 1er Cru NV | Vilmart & Cie, Brut / Couer de Cuvée 1er Cru ‘11",75.00,disney-springs/wine-bar-george
2026-09-04,Wine Bar George – A Restaurant & Bar,Disney Springs,Bouillabaisse,Small Plates,Dinner,grouper / clam / mussels / roasted tomatoes,24.00,disney-springs/wine-bar-george
2026-09-04,Wine Bar George – A Restaurant & Bar,Disney Springs,Lamb Chops*,Small Plates,Dinner,tahini vinaigrette / arugula,34.00,disney-springs/wine-bar-george
2026-09-04,Wine Bar George – A Restaurant & Bar,Disney Springs,Braised Chicken Breast,Main Plates,Dinner,asparagus & mushroom risotto,39.00,disney-springs/wine-bar-george
2026-09-04,Wine Bar George – A Restaurant & Bar,Disney Springs,Double Bone Pork Chop (14 oz),Main Plates,Dinner,roasted Brussels sprouts / rice grits / sorghum glaze,42.00,disney-springs/wine-bar-george
2026-09-04,Wine Bar George – A Restaurant & Bar,Disney Springs,Branzino,Main Plates,Dinner,white bean ragout / spinach / tomatoes,45.00,disney-springs/wine-bar-george
2026-09-04,Wine Bar George – A Restaurant & Bar,Disney Springs,Grilled Ribeye* (16 oz),Main Plates,Dinner,potato stuffed potato / peas / black garlic butter,64.00,disney-springs/wine-bar-george
2026-09-04,Wine Bar George – A Restaurant & Bar,Disney Springs,Skirt Steak* (serves two),Main Plates,Dinner,asparagus / roasted potatoes / chimichurri,83.00,disney-springs/wine-bar-george
2026-09-04,YeSake Kiosk,Disney Springs,Karaage,Street Food Snacks,Lunch And Dinner,Japanese-style Fried Chicken,7.00,disney-springs/yesake
2026-09-04,YeSake Kiosk,Disney Springs,Chicken Bun,Street Food Snacks,Lunch And Dinner,with Sweet Teriyaki Chicken,6.50,disney-springs/yesake
2026-09-04,YeSake Kiosk,Disney Springs,Taiyaki,Street Food Snacks,Lunch And Dinner,Sweet Red-Bean stuffed Pastry with Bavarian Cream,6.00,disney-springs/yesake
2026-09-04,YeSake Kiosk,Disney Springs,YeSake's Favorite,Fresh Bowls,Lunch And Dinner,"Sliced Beef, Lettuce, Cabbage, Onion, Cucumber, Pickled Red Ginger, Tempura Crunch and Spicy Mayo",12.00,disney-springs/yesake
2026-09-04,YeSake Kiosk,Disney Springs,Tofu Power Bowl,Fresh Bowls,Lunch And Dinner,"Organic Tofu, Avocado, Spinach, Carrot, Cabbage, Cucumber, Tempura Crunch and Wasabi Ponzu",13.00,disney-springs/yesake
2026-09-04,YeSake Kiosk,Disney Springs,Ahi Tuna Poke,Fresh Bowls,Lunch And Dinner,"Fresh Tuna*, Spinach Carrot, Avocado, Cucumber, Seaweed Salad, Tempura Crunch and Spicy Poke Sauce",14.00,disney-springs/yesake
2026-09-04,YeSake Kiosk,Disney Springs,Fresh Ahi Tuna*,Build Your Own Poke Bowl,Lunch And Dinner,"Choose between Jasmine Rice Bowl or Seasonal Greens as a base, then add your choice of Toppings and Sauces",12.00,disney-springs/yesake
2026-09-04,YeSake Kiosk,Disney Springs,Fresh Salmon,Build Your Own Poke Bowl,Lunch And Dinner,"Choose between Jasmine Rice Bowl or Seasonal Greens as a base, then add your choice of Toppings and Sauces",12.00,disney-springs/yesake
2026-09-04,YeSake Kiosk,Disney Springs,Chicken Breast,Build Your Own Poke Bowl,Lunch And Dinner,"Choose between Jasmine Rice Bowl or Seasonal Greens as a base, then add your choice of Toppings and Sauces",12.00,disney-springs/yesake
2026-09-04,YeSake Kiosk,Disney Springs,Sliced Beef,Build Your Own Poke Bowl,Lunch And Dinner,"Choose between Jasmine Rice Bowl or Seasonal Greens as a base, then add your choice of Toppings and Sauces",12.00,disney-springs/yesake
2026-09-04,YeSake Kiosk,Disney Springs,Organic Tofu,Build Your Own Poke Bowl,Lunch And Dinner,"Choose between Jasmine Rice Bowl or Seasonal Greens as a base, then add your choice of Toppings and Sauces",12.00,disney-springs/yesake
2026-09-04,YeSake Kiosk,Disney Springs,Avocado,Toppings,Lunch And Dinner,Additional Charge,1.00,disney-springs/yesake
2026-09-04,YeSake Kiosk,Disney Springs,Seaweed Salad,Toppings,Lunch And Dinner,,1.00,disney-springs/yesake
2026-09-04,YeSake Kiosk,Disney Springs,Assorted Bottled Beverages,Assorted Beverages,Lunch And Dinner,,4.50,disney-springs/yesake
2026-09-04,YeSake Kiosk,Disney Springs,DASANI® Bottled Water,Assorted Beverages,Lunch And Dinner,,3.50,disney-springs/yesake
2026-09-04,YeSake Kiosk,Disney Springs,Boba Tea,Assorted Beverages,Lunch And Dinner,"available in Hokkaido Black Milk, Strawberry Milk, Taro Milk",8.00,disney-springs/yesake
2026-09-04,YeSake Kiosk,Disney Springs,Kirin Frozen Draft Beer,Assorted Beer,Lunch And Dinner,,10.00,disney-springs/yesake
2026-09-04,YeSake Kiosk,Disney Springs,Sapporo Silver,Assorted Beer,Lunch And Dinner,,12.00,disney-springs/yesake
2026-09-04,YeSake Kiosk,Disney Springs,Sapporo Black,Assorted Beer,Lunch And Dinner,,12.00,disney-springs/yesake
2026-09-04,YeSake Kiosk,Disney Springs,Bud Light,Assorted Beer,Lunch And Dinner,,8.75,disney-springs/yesake
2026-09-04,YeSake Kiosk,Disney Springs,Strawberry Nigori Sake 4oz,Alcoholic Beverages,Lunch And Dinner,,9.50,disney-springs/yesake
2026-09-04,YeSake Kiosk,Disney Springs,Nigori Sake,Alcoholic Beverages,Lunch And Dinner,,9.50,disney-springs/yesake
2026-09-04,YeSake Kiosk,Disney Springs,Hot or Cold Sake,Alcoholic Beverages,Lunch And Dinner,,8.00,disney-springs/yesake
2026-09-04,YeSake Kiosk,Disney Springs,Sake Cocktail,Alcoholic Beverages,Lunch And Dinner,,10.00,disney-springs/yesake
2026-09-04,Happy Landings Ice Cream,Typhoon Lagoon,Sand Pail Sundae,Desserts,Snack,"Vanilla and Chocolate Swirl Soft-serve, Vanilla Cake, Cookies and Cream Crumbles, Hot Fudge, Caramel Sauce, Whipped Cream, M&M'S® Milk Chocolate candies, and a Cherry layered into an exclusive Souvenir Sand Pail Bucket",18.29,typhoon-lagoon/happy-landings-ice-cream
2026-09-04,Happy Landings Ice Cream,Typhoon Lagoon,Hot Fudge Brownie Sundae,Desserts,Snack,"Vanilla Soft-serve with Hot Fudge, Whipped Cream, and a Cherry served with a Brownie",7.99,typhoon-lagoon/happy-landings-ice-cream
2026-09-04,Happy Landings Ice Cream,Typhoon Lagoon,Pineapple Upside-down Cone,Desserts,Snack,"DOLE Whip® Pineapple and Vanilla Soft-serve, Caramel Sauce, Vanilla Cake, Caramelized Pineapple, and a Cherry served under a White Chocolate-dipped Cone",7.79,typhoon-lagoon/happy-landings-ice-cream
2026-09-04,Happy Landings Ice Cream,Typhoon Lagoon,Waffle Cone,Desserts,Snack,"DOLE Whip® Pineapple, Vanilla, Chocolate, or Swirl Soft-serve",6.29,typhoon-lagoon/happy-landings-ice-cream
2026-09-04,Happy Landings Ice Cream,Typhoon Lagoon,Sundae,Desserts,Snack,"Chocolate, Vanilla, or Swirl Soft-serve with Whipped Cream, Cherry, and choice of Hot Fudge or Caramel Sauce",6.99,typhoon-lagoon/happy-landings-ice-cream
2026-09-04,Happy Landings Ice Cream,Typhoon Lagoon,Float,Desserts,Snack,Vanilla Soft-serve with choice of Coca-Cola® or Barq's® Root Beer,6.79,typhoon-lagoon/happy-landings-ice-cream
2026-09-04,Happy Landings Ice Cream,Typhoon Lagoon,Hand-dipped Mickey's Premium Ice Cream Bar,Desserts,Snack,with SKITTLES® POP'd Original Freeze Dried Candy,7.99,typhoon-lagoon/happy-landings-ice-cream
2026-09-04,Happy Landings Ice Cream,Typhoon Lagoon,Mickey's Premium Ice Cream Sandwich,Desserts,Snack,,6.49,typhoon-lagoon/happy-landings-ice-cream
2026-09-04,Happy Landings Ice Cream,Typhoon Lagoon,Outshine® Strawberry Fruit Bar,Desserts,Snack,,5.99,typhoon-lagoon/happy-landings-ice-cream
2026-09-04,Happy Landings Ice Cream,Typhoon Lagoon,Frozen Lemonade Cup,Desserts,Snack,,6.29,typhoon-lagoon/happy-landings-ice-cream
2026-09-04,Happy Landings Ice Cream,Typhoon Lagoon,Frozen Strawberry Lemonade Cup,Desserts,Snack,,6.29,typhoon-lagoon/happy-landings-ice-cream
2026-09-04,Happy Landings Ice Cream,Typhoon Lagoon,Assorted Fountain Beverages,Beverages,Snack,,4.79,typhoon-lagoon/happy-landings-ice-cream
2026-09-04,Happy Landings Ice Cream,Typhoon Lagoon,DASANI® Bottled Water,Beverages,Snack,,4.25,typhoon-lagoon/happy-landings-ice-cream
2026-09-04,Happy Landings Ice Cream,Typhoon Lagoon,smartwater®,Beverages,Snack,,6.25,typhoon-lagoon/happy-landings-ice-cream
2026-09-04,Leaning Palms,Typhoon Lagoon,Miss Tilly Sipper Cup,Souvenir Specialties,Lunch,Miss Tilly Sipper Cup is eligible for refills at Typhoon Lagoon Quick-Service Locations for the entire day.,22.49,typhoon-lagoon/leaning-palms
2026-09-04,Leaning Palms,Typhoon Lagoon,Pluto Skeleton Sipper,Souvenir Specialties,Lunch,Includes choice of Coca-Cola® Fountain Beverage at time of purchase. Available while supplies last.,18.79,typhoon-lagoon/leaning-palms
2026-09-04,Leaning Palms,Typhoon Lagoon,Bacon Cheeseburger,Entrées,Lunch,"Angus Cheeseburger with Bacon, Lettuce, and Tomato served with French Fries",13.29,typhoon-lagoon/leaning-palms
2026-09-04,Leaning Palms,Typhoon Lagoon,Sweet Chili Aïoli Chicken Strips,Entrées,Lunch,Served with French Fries,12.99,typhoon-lagoon/leaning-palms
2026-09-04,Leaning Palms,Typhoon Lagoon,Barbecue Chicken Flatbread,Entrées,Lunch,Topped with Pickled Onions and Pesto Sauce,13.29,typhoon-lagoon/leaning-palms
2026-09-04,Leaning Palms,Typhoon Lagoon,Angus Cheeseburger,Entrées,Lunch,"Angus Burger topped with American Cheese, Lettuce, and Tomato on a Brioche Bun served with French Fries",12.29,typhoon-lagoon/leaning-palms
