Pulled,Restaurant,Park,Item,Category,MealPeriods,Description,Price,Source
2026-09-04,Olivia's Cafe,Old Key West Resort,"Simi Cabernet Sauvignon, Alexander Valley",Wines ,Brunch,"Richly extracted blackcurrant and dark cherry flavors extend to a long, polished finish.",79.00,old-key-west-resort/olivia-cafe
2026-09-04,Olivia's Cafe,Old Key West Resort,LiveWire Crystal Shiso Mojito,Beverages with Alcohol,Brunch; Dinner,"Casa Magdalena Rum, Coconut, Shiso, and Lime",13.00,old-key-west-resort/olivia-cafe
2026-09-04,Olivia's Cafe,Old Key West Resort,High Noon Sun Sips Vodka & Soda Pineapple,Beverages with Alcohol,Brunch; Dinner,Vodka and Soda with flavors of Pineapple,12.50,old-key-west-resort/olivia-cafe
2026-09-04,Olivia's Cafe,Old Key West Resort,RAMONA Dry Ruby Grapefruit Wine Spritz,Beverages with Alcohol,Brunch; Dinner,,11.00,old-key-west-resort/olivia-cafe
2026-09-04,Olivia's Cafe,Old Key West Resort,Assorted Fountain Beverages,Beverages ,Brunch,"Coca-Cola®, Diet Coke®, Coca-Cola® Zero Sugar, Sprite®, Barq's® Root Beer, Pibb® Xtra, or Minute Maid® Zero Sugar Lemonade",4.99,old-key-west-resort/olivia-cafe
2026-09-04,Olivia's Cafe,Old Key West Resort,"Minute Maid® Orange, Apple, or Cranberry Juice",Beverages ,Brunch,,4.99,old-key-west-resort/olivia-cafe
2026-09-04,Olivia's Cafe,Old Key West Resort,Grapefruit or Vegetable Juice,Beverages ,Brunch,,4.99,old-key-west-resort/olivia-cafe
2026-09-04,Olivia's Cafe,Old Key West Resort,"Whole Milk, 1% Milk, or 1% Chocolate Milk",Beverages ,Brunch,,4.99,old-key-west-resort/olivia-cafe
2026-09-04,Olivia's Cafe,Old Key West Resort,Shrimp Cocktail,Allergy-Friendly Appetizers ,Brunch,"Jumbo Shrimp, Key West Cocktail Sauce, Tropical Slaw, and Citrus (For Gluten/Wheat, Fish, Milk, Peanut/Tree Nut, and Sesame Allergies)",17.00,old-key-west-resort/olivia-cafe
2026-09-04,Olivia's Cafe,Old Key West Resort,Savory Hushpuppies,Allergy-Friendly Appetizers ,Brunch,"Served with Honey Butter (For Fish/Shellfish, Peanut/Tree Nut, Sesame Allergies)",12.00,old-key-west-resort/olivia-cafe
2026-09-04,Olivia's Cafe,Old Key West Resort,Tropical Fruit,Allergy-Friendly Appetizers ,Brunch,"Chef-inspired offering served with Açai Pudding (For Gluten/Wheat, Egg, Fish/Shellfish, Milk, Peanut, Sesame, and Soy Allergies)",14.00,old-key-west-resort/olivia-cafe
2026-09-04,Olivia's Cafe,Old Key West Resort,Southernmost Buttermilk Chicken,Allergy-Friendly Entrées ,Brunch,"Served with choice of Scambled Eggs, Olivia's Breakfast Potatoes, Biscuit, and South Gravy or Roasted Garlic Mashed Potatoes, Southern Gravy, Biscuit, and Seasonal Vegetables (For Fish, Peanut/Tree Nut, Sesame Allergies)",27.00,old-key-west-resort/olivia-cafe
2026-09-04,Olivia's Cafe,Old Key West Resort,Buttermilk Pancakes,Allergy-Friendly Entrées ,Brunch,"Served with Scrambled Eggs and choice of Bacon or Sausage (For Fish/Shellfish, Peanut/Tree Nut, Sesame, Soy Allergies)",17.00,old-key-west-resort/olivia-cafe
2026-09-04,Olivia's Cafe,Old Key West Resort,Crab Cake-Eggs Benedict*,Allergy-Friendly Entrées ,Brunch,"Poached Eggs and Crab Cakes on a Buttermilk Biscuit with Key Lime Hollandaise served with Olivia's Breakfast Potatoes (For Fish, Peanut/Tree Nut, and Sesame Allergies)",26.00,old-key-west-resort/olivia-cafe
2026-09-04,Olivia's Cafe,Old Key West Resort,Banana Bread French Toast,Allergy-Friendly Entrées ,Brunch,"Topped with a Bahamian Banana-Rum Syrup, Crème Anglaise, and Whipped Cream served with choice of Bacon or Sausage (For Fish/Shellfish, Peanut/Tree Nut, Sesame, and Soy Allergies)",20.00,old-key-west-resort/olivia-cafe
2026-09-04,Olivia's Cafe,Old Key West Resort,Caesar Salad,Allergy-Friendly Entrées ,Brunch,"Chopped Romaine tossed with Parmesan, House-made Croutons, and Caesar Dressing (For Shellfish, Peanut/Tree Nut, and Sesame Allergies)",11.00,old-key-west-resort/olivia-cafe
2026-09-04,Olivia's Cafe,Old Key West Resort,Caesar Salad with Chicken,Allergy-Friendly Entrées ,Brunch,"Romaine with Mixed Greens from The Land Pavilion at EPCOT and Parmesan (For Peanut/Tree Nut, Sesame, and Shellfish Allergies)",15.00,old-key-west-resort/olivia-cafe
2026-09-04,Olivia's Cafe,Old Key West Resort,Caesar Salad with Citrus Chilled Shrimp,Allergy-Friendly Entrées ,Brunch,Romaine with Mixed Greens from The Land Pavilion at EPCOT and Parmesan (For Peanut/Tree Nut and Sesame Allergies),17.00,old-key-west-resort/olivia-cafe
2026-09-04,Olivia's Cafe,Old Key West Resort,Caesar Salad with Salmon,Allergy-Friendly Entrées ,Brunch,"Romaine with Mixed Greens from The Land Pavilion at EPCOT and Parmesan (For Peanut/Tree Nut, Sesame Allergies)",17.00,old-key-west-resort/olivia-cafe
2026-09-04,Olivia's Cafe,Old Key West Resort,Seasonal Market Salad,Allergy-Friendly Entrées ,Brunch,"Mixed Greens from The Land Pavilion at EPCOT, Avocado, Edamame, Mandarin Orange, Quinoa, and Key Lime Vinaigrette (For Gluten/Wheat, Egg, Fish/Shellfish, Milk, Peanut/Tree Nut, and Sesame Allergies)",12.00,old-key-west-resort/olivia-cafe
2026-09-04,Olivia's Cafe,Old Key West Resort,Sombrero Beach Omelet,Allergy-Friendly Entrées ,Brunch,"Ham, Green Peppers, Onions, and Cheddar topped with Sour Cream and Pico de Gallo served with Olivia’s Breakfast Potatoes and Allergy-Friendly Toast (For Gluten/Wheat, Fish/Shellfish, Peanut/Tree Nut, Sesame, and Soy Allergies)",17.00,old-key-west-resort/olivia-cafe
2026-09-04,Olivia's Cafe,Old Key West Resort,Olivia's Breakfast*,Allergy-Friendly Entrées ,Brunch,"Two Eggs Any Style and Olivia’s Breakfast Potatoes served with Allergy-Friendly Toast and choice of Bacon or Sausage (For Gluten/Wheat, Fish, Peanut/Tree Nut, Sesame, and Soy Allergies)",16.00,old-key-west-resort/olivia-cafe
2026-09-04,Olivia's Cafe,Old Key West Resort,Papa's Hash,Allergy-Friendly Entrées ,Brunch,"Potatoes, Spinach, Plant-based Sausage, Plant-based Frittata, and Tomatoes (For Gluten/Wheat, Egg, Fish/Shellfish, Milk, Peanut/Tree Nut, and Sesame Allergies)",17.00,old-key-west-resort/olivia-cafe
2026-09-04,Olivia's Cafe,Old Key West Resort,Bacon Jam Cheeseburger*,Allergy-Friendly Entrées ,Brunch,"Cheddar, Crispy Onions, Pickles from The Land Pavilion at EPCOT, House-Made Key West Ketchup and Aioli with French Fries (For Fish, Peanut/Tree Nut, and Sesame Allergies)",26.00,old-key-west-resort/olivia-cafe
2026-09-04,Olivia's Cafe,Old Key West Resort,Tuna Poke Bowl*,Allergy-Friendly Entrées ,Brunch,"Edamame, Cucumber Salad, Wakame, Radish, Shari Rice, Sriracha Dressing, and Soy Glaze (For Gluten/Wheat, Milk, Peanut/Tree Nut, Shellfish Allergies)",22.00,old-key-west-resort/olivia-cafe
2026-09-04,Olivia's Cafe,Old Key West Resort,Seasonal Oatmeal Brûlée,Allergy-Friendly Brunch Sides ,Brunch,"(For Gluten/Wheat, Egg, Fish/Shellfish, Peanut/Tree Nut, Sesame, and Soy Allergies)",7.00,old-key-west-resort/olivia-cafe
2026-09-04,Olivia's Cafe,Old Key West Resort,Grits,Allergy-Friendly Brunch Sides ,Brunch,"(For Gluten/Wheat, Egg, Fish/Shellfish, Peanut/Tree Nut, Sesame, Soy Allergies)",5.50,old-key-west-resort/olivia-cafe
2026-09-04,Olivia's Cafe,Old Key West Resort,Fresh Fruit,Allergy-Friendly Brunch Sides ,Brunch,"(For Gluten/Wheat, Egg, Fish/Shellfish, Milk, Peanut/Tree Nut, Sesame, and Soy Allergies)",5.50,old-key-west-resort/olivia-cafe
2026-09-04,Olivia's Cafe,Old Key West Resort,Garden Salad with Ranch Dressing,Kids' Allergy-Friendly Appetizers ,Brunch,"(For Gluten/Wheat, Fish/Shellfish, Peanut/Tree Nut, Sesame, and Soy Allergies)",3.25,old-key-west-resort/olivia-cafe
2026-09-04,Olivia's Cafe,Old Key West Resort,Grapes,Kids' Allergy-Friendly Appetizers ,Brunch,"(For Gluten/Wheat, Egg, Fish/Shellfish, Milk, Peanut/Tree Nut, Sesame, and Soy Allergies)",3.25,old-key-west-resort/olivia-cafe
2026-09-04,Olivia's Cafe,Old Key West Resort,Celery and Carrot Sticks,Kids' Allergy-Friendly Appetizers ,Brunch,"(For Gluten/Wheat, Egg, Fish/Shellfish, Milk, Peanut/Tree Nut, Sesame, and Soy Allergies)",3.25,old-key-west-resort/olivia-cafe
2026-09-04,Olivia's Cafe,Old Key West Resort,Apple Slices,Kids' Allergy-Friendly Appetizers ,Brunch,"(For Gluten/Wheat, Egg, Fish/Shellfish, Milk, Peanut/Tree Nut, Sesame, and Soy Allergies)",3.25,old-key-west-resort/olivia-cafe
2026-09-04,Olivia's Cafe,Old Key West Resort,Scrambled Eggs,Kids' Allergy-Friendly Entrées ,Brunch,"Served with choice of two (2) Selections and choice of Small Lowfat Milk, Small DASANI® Water, or Small Minute Maid® Apple Juice (For Gluten/Wheat, Fish/Shellfish, Peanut/Tree Nut, Sesame, and Soy Allergies)",10.50,old-key-west-resort/olivia-cafe
2026-09-04,Olivia's Cafe,Old Key West Resort,Allergy-Friendly Mickey-shaped Waffles,Kids' Allergy-Friendly Entrées ,Brunch,"Served with Syrup and Butter and choice of two (2) Selections and choice of Small Lowfat Milk, Small DASANI® Water, or Small Minute Maid® Apple Juice (For Gluten/Wheat, Egg, Fish/Shellfish, Milk, Peanut/Tree Nut, and Sesame Allergies)",9.25,old-key-west-resort/olivia-cafe
2026-09-04,Olivia's Cafe,Old Key West Resort,Grilled Chicken Breast,Kids' Allergy-Friendly Entrées ,Brunch,"Served with choice of two (2) Selections and choice of Small Lowfat Milk, Small DASANI® Bottled Water, or Small Minute Maid® Apple Juice (For Gluten/Wheat, Egg, Fish/Shellfish, Milk, Peanut/Tree Nut, Sesame, and Soy Allergies)",11.50,old-key-west-resort/olivia-cafe
2026-09-04,Olivia's Cafe,Old Key West Resort,Elbow Pasta with Marinara Sauce,Kids' Allergy-Friendly Entrées ,Brunch,"Served with Marinara Sauce and choice of two (2) Selections and choice of Small Lowfat Milk, Small DASANI® Water, or Small Minute Maid® Apple Juice (For Egg, Fish/Shellfish, Peanut/Tree Nut, Sesame, and Soy Allergies)",11.50,old-key-west-resort/olivia-cafe
2026-09-04,Olivia's Cafe,Old Key West Resort,Chocolate Torte,Allergy-Friendly Desserts,Brunch; Dinner,"Raspberry Sauce and Whipped Vanilla Panna Cotta (For Gluten/Wheat, Fish/Shellfish, Peanut/Tree Nut, Sesame Allergies)",10.00,old-key-west-resort/olivia-cafe
2026-09-04,Olivia's Cafe,Old Key West Resort,Mixed Berries,Allergy-Friendly Desserts,Brunch; Dinner,"(For Gluten/Wheat, Egg, Fish/Shellfish, Milk, Peanut/Tree Nut, and Soy Allergies)",5.50,old-key-west-resort/olivia-cafe
2026-09-04,Olivia's Cafe,Old Key West Resort,Key Lime Pie,Allergy-Friendly Desserts,Brunch; Dinner,"Traditional Key Lime Pie with Raspberry Sauce (For Fish/Shellfish, Peanut/Tree Nut, Sesame Allergies)",10.00,old-key-west-resort/olivia-cafe
2026-09-04,Olivia's Cafe,Old Key West Resort,Ice Cream Sundae,Allergy-Friendly Desserts,Brunch; Dinner,"Ice Cream, Chocolate Sauce and Mickey Sprinkles (For Gluten/Wheat, Egg, and Peanut/Tree Nut Allergies)",7.00,old-key-west-resort/olivia-cafe
2026-09-04,Olivia's Cafe,Old Key West Resort,Crab Cakes,Appetizers,Dinner,"Pan-seared and served with Jalapeño Aïoli, Grilled Pineapple Salsa, and Chayote Slaw",16.00,old-key-west-resort/olivia-cafe
2026-09-04,Olivia's Cafe,Old Key West Resort,Seasonal Market Salad,Appetizers,Dinner,"Mixed Greens from The Land Pavilion at EPCOT, Avocado, Edamame, Mandarin Orange, Quinoa, and Key Lime Vinaigrette",12.00,old-key-west-resort/olivia-cafe
2026-09-04,Olivia's Cafe,Old Key West Resort,Savory Hushpuppies,Appetizers,Dinner,Served with Honey Butter,12.00,old-key-west-resort/olivia-cafe
2026-09-04,Olivia's Cafe,Old Key West Resort,Shrimp Cocktail,Appetizers,Dinner,"Jumbo Shrimp, Key West Cocktail Sauce, Tropical Slaw, and Citrus",17.00,old-key-west-resort/olivia-cafe
2026-09-04,Olivia's Cafe,Old Key West Resort,Homemade Soup of the Day,Appetizers,Dinner,Made fresh daily,10.00,old-key-west-resort/olivia-cafe
2026-09-04,Olivia's Cafe,Old Key West Resort,Conch Fritters,Appetizers,Dinner,Served with Key Lime-Mustard,16.00,old-key-west-resort/olivia-cafe
2026-09-04,Olivia's Cafe,Old Key West Resort,Slow-cooked Prime Rib*,Entrées,Dinner,Roasted Garlic Mashed Potatoes and Broccolini,39.00,old-key-west-resort/olivia-cafe
2026-09-04,Olivia's Cafe,Old Key West Resort,Grilled Pork Chop,Entrées,Dinner,"Savory Puree, Crispy Brussels Sprouts, and Seasonal Compote",32.00,old-key-west-resort/olivia-cafe
2026-09-04,Olivia's Cafe,Old Key West Resort,Mahi Mahi*,Entrées,Dinner,"Mahi Mahi with Fingerling Potatoes, Chili Crunch, Brussels Sprouts, and Chardonnay Beurre Blanc",34.00,old-key-west-resort/olivia-cafe
2026-09-04,Olivia's Cafe,Old Key West Resort,West Indian Tofu and Coconut Curry,Entrées,Dinner,"Coconut Curry, Crisp Vegetables, Rice, and Cilantro",25.00,old-key-west-resort/olivia-cafe
2026-09-04,Olivia's Cafe,Old Key West Resort,Bacon Jam Cheeseburger*,Entrées,Dinner,"Cheddar, Crispy Onions, Pickles from The Land Pavilion at EPCOT, House-Made Key West Ketchup and Aioli with French Fries",26.00,old-key-west-resort/olivia-cafe
2026-09-04,Olivia's Cafe,Old Key West Resort,Southernmost Buttermilk Chicken,Entrées,Dinner,"Served with choice of Scambled Eggs, Olivia's Breakfast Potatoes, Biscuit, and South Gravy or Roasted Garlic Mashed Potatoes, Southern Gravy, Biscuit, and Seasonal Vegetables",27.00,old-key-west-resort/olivia-cafe
2026-09-04,Olivia's Cafe,Old Key West Resort,Shrimp and Grits,Entrées,Dinner,"Cheesy Grits, Creole Sauce, and Andouille Sausage",31.00,old-key-west-resort/olivia-cafe
2026-09-04,Olivia's Cafe,Old Key West Resort,Buttermilk-fried Chicken Strips,Kids' Create-Your-Own Entrées (choose one),Dinner,"Served with choice of two (2) Selections and choice of Small Lowfat Milk, Small DASANI® Water, or Small Minute Maid® Apple Juice",11.50,old-key-west-resort/olivia-cafe
2026-09-04,Olivia's Cafe,Old Key West Resort,Seasonal Grilled Fish with Pineapple Salsa,Kids' Create-Your-Own Entrées (choose one),Dinner,"Served with choice of two (2) Selections and choice of Small Lowfat Milk, Small DASANI® Water, or Small Minute Maid® Apple Juice",13.50,old-key-west-resort/olivia-cafe
2026-09-04,Olivia's Cafe,Old Key West Resort,Assorted Fountain Beverages,Non-Alcoholic Beverages,Dinner,"Coca-Cola®, Diet Coke®, Coca-Cola® Zero Sugar, Sprite®, Barq's® Root Beer, Pibb® Xtra, or Minute Maid® Zero Sugar Lemonade",4.99,old-key-west-resort/olivia-cafe
2026-09-04,Olivia's Cafe,Old Key West Resort,Freshly Brewed Joffrey's Coffee™,Non-Alcoholic Beverages,Dinner,Regular or Decaf,4.99,old-key-west-resort/olivia-cafe
2026-09-04,Olivia's Cafe,Old Key West Resort,French Press Pot - Peru Alto Mayo Protected Forest Coffee Roasted by Joffrey's Coffee™ (Serves Two),Non-Alcoholic Beverages,Dinner,"Disney supports Conservation International's Alto Mayo Protected Forest project in Peru, which promotes sustainable coffee growing and economic growth",10.25,old-key-west-resort/olivia-cafe
2026-09-04,Olivia's Cafe,Old Key West Resort,Blood Orange Margarita,Cocktails,Dinner,"Lunazul Añejo Tequila, Cointreau Liqueur, Lime Juice, and Blood Orange Sour",17.50,old-key-west-resort/olivia-cafe
2026-09-04,Olivia's Cafe,Old Key West Resort,Spicy Poblano Margarita,Cocktails,Dinner,"Patrón Silver Tequila, Ancho Reyes Verde Liqueur, Lime Juice, and Pure Cane Sugar",18.50,old-key-west-resort/olivia-cafe
2026-09-04,Olivia's Cafe,Old Key West Resort,Paloma,Cocktails,Dinner,Corazon Blanco Tequila with juices of Ruby Red Grapefruit and Lime topped with Soda Water,17.50,old-key-west-resort/olivia-cafe
2026-09-04,Olivia's Cafe,Old Key West Resort,Rum Swizzle,Cocktails,Dinner,Mount Gay Eclipse Rum with Tropical Juices and flavors of Guava and Mango,16.50,old-key-west-resort/olivia-cafe
2026-09-04,Olivia's Cafe,Old Key West Resort,Raspberry Mojito,Cocktails,Dinner,"Bacardi Raspberry Rum, Mount Gay Eclipse Rum, Lime Juice, Mint, and Raspberry Purée topped with Soda Water",16.50,old-key-west-resort/olivia-cafe
2026-09-04,Olivia's Cafe,Old Key West Resort,Bacardí Mojito,Cocktails,Dinner,"Bacardí Superior Rum, Lime Juice, Pure Cane Sugar, and Mint topped with Soda Water",16.50,old-key-west-resort/olivia-cafe
2026-09-04,Olivia's Cafe,Old Key West Resort,Antioxidant Lemonade,Cocktails,Dinner,"Van Gogh Açaí-Blueberry Vodka, Odwalla® Lemonade, and Pomegranate Juice topped with Sprite®",15.50,old-key-west-resort/olivia-cafe
2026-09-04,Olivia's Cafe,Old Key West Resort,Walk the Plank,Cocktails,Dinner,"Rye Whiskey, Minute Maid® Orange Juice, Orgeat (Almond), and Lemon Juice garnished with Luxardo Gourmet Maraschino Cherries",18.50,old-key-west-resort/olivia-cafe
2026-09-04,Olivia's Cafe,Old Key West Resort,Smoked Turkey,Cocktails,Dinner,"Wild Turkey 101 Bourbon, Red Stag Black Cherry Bourbon, Grenadine, and Odwalla® Lemonade with a hint of Hickory Smoke, garnished with Luxardo Gourmet Maraschino Cherries",18.50,old-key-west-resort/olivia-cafe
2026-09-04,Olivia's Cafe,Old Key West Resort,Indigo Hibiscus,Cocktails,Dinner,"Empress 1908 Gin, Bols Blue Curaçao Liqueur, Minute Maid® Premium Lemonade, Orgeat (Almond), Lemon, and Hibiscus Grenadine",17.50,old-key-west-resort/olivia-cafe
2026-09-04,Olivia's Cafe,Old Key West Resort,Kentucky Mule,Cocktails,Dinner,"Buffalo Trace Kentucky Straight Bourbon, Lime Juice, and Pure Cane Sugar topped with Fever Tree Ginger Beer",18.50,old-key-west-resort/olivia-cafe
2026-09-04,Olivia's Cafe,Old Key West Resort,Bahama Mama,Cocktails,Dinner,"Parrot Bay Coconut Rum, Myers's Original Dark Rum, Bols Crème de Banana Liqueur, and Tropical Juices",16.50,old-key-west-resort/olivia-cafe
2026-09-04,Olivia's Cafe,Old Key West Resort,Piña CoLava,Cocktails,Dinner,"Bacardi Raspberry Rum blended with flavors of Coconut, Pineapple, and Raspberry Purée",17.50,old-key-west-resort/olivia-cafe
2026-09-04,Olivia's Cafe,Old Key West Resort,Cold Brew Martini,Cocktails,Dinner,"Kōloa Kauaʻi Cacao Rum, Tia Maria Liqueur, and Joffrey's Cold Brew Coffee™",17.50,old-key-west-resort/olivia-cafe
2026-09-04,Olivia's Cafe,Old Key West Resort,Sparkling Hibiscus,Cocktails,Dinner,"Helix7 Vodka, Sorel Liqueur, Lemon, Honey, and Grapefruit Soda",18.50,old-key-west-resort/olivia-cafe
2026-09-04,Olivia's Cafe,Old Key West Resort,Chocolate Martini,Cocktails,Dinner,"Mozart Chocolate Liquor, Stoli Vanil Vodka, Bols White Crème de Cacao, and Frangelico",16.50,old-key-west-resort/olivia-cafe
2026-09-04,Olivia's Cafe,Old Key West Resort,Red Sangria,Cocktails,Dinner,"Opici Family Red Sangria is made in La Mancha, Spain from Tempranillo grapes and has flavors of raspberry, apple, and blackberry with succulent aromas of natural Valencia oranges and cinnamon",14.00,old-key-west-resort/olivia-cafe
2026-09-04,Olivia's Cafe,Old Key West Resort,White Sangria,Cocktails,Dinner,"Opici Family White Sangria is made in La Mancha, Spain from Airén grapes and has flavors of banana, pineapple, and grapefruit with a hint of ginger",14.00,old-key-west-resort/olivia-cafe
2026-09-04,Olivia's Cafe,Old Key West Resort,Sunset Margarita,Cocktails,Dinner,"Teremana Blanco Tequila, Grand Marnier Liqueur, Smoked Chili Bitters, Lime, Agave",18.50,old-key-west-resort/olivia-cafe
2026-09-04,Olivia's Cafe,Old Key West Resort,Turtle Krawl,Specialty Cocktails,Dinner,"Siesta Key White Rum, Parrot Bay Coconut Rum, Sailor Jerry Spiced Rum, Grenadine, Key Lime Juice, Minute Maid® Orange Juice, and DOLE® Pineapple Juice",16.50,old-key-west-resort/olivia-cafe
2026-09-04,Olivia's Cafe,Old Key West Resort,Cherry Bourbon Splash,Specialty Cocktails,Dinner,"Red Stag by Jim Beam Black Cherry Bourbon, Bols Amaretto Liqueur, Bols Creme de Banana Liquer, Sorel Liqueur, DOLE® Pineapple Juice, and Minute Maid® Orange Juice",17.50,old-key-west-resort/olivia-cafe
2026-09-04,Olivia's Cafe,Old Key West Resort,Key West Freeze,Specialty Cocktails,Dinner,"WÓDKA Vodka and Bols Melon Liqueur blended with flavors of Coconut, Pineapple, and Strawberry",15.50,old-key-west-resort/olivia-cafe
2026-09-04,Olivia's Cafe,Old Key West Resort,Island Fusion Punch,Specialty Cocktails,Dinner,"Mount Gay Eclipse Rum, Minute Maid® Passion Fruit Orange Guava Juice, Pineapple and Lime Juices",16.50,old-key-west-resort/olivia-cafe
2026-09-04,Olivia's Cafe,Old Key West Resort,Bourbon Berry Lemonade,Specialty Cocktails,Dinner,"Woodford Reserve Kentucky Straight Bourbon, Bols Blackberry Brandy, and Minute Maid® Premium Lemonade with a splash of Soda Water",17.50,old-key-west-resort/olivia-cafe
2026-09-04,Olivia's Cafe,Old Key West Resort,Blackberry-Orange Spritz,Specialty Cocktails,Dinner,"Ketel One Botanical Peach & Orange Blossom Vodka, Rockey's Botanical Liqueur, Kim Crawford Sauvignon Blanc, Blackberry",17.50,old-key-west-resort/olivia-cafe
2026-09-04,Olivia's Cafe,Old Key West Resort,Opici Family White Sangria,Specialty Cocktails,Dinner,"Opici Family White Sangria is made in La Mancha, Spain from Airen Grapes and has flavors of Banana, Pineapple, and Grapefruit with a hint of Ginger",14.00,old-key-west-resort/olivia-cafe
2026-09-04,Olivia's Cafe,Old Key West Resort,Opici Family Red Sangria,Specialty Cocktails,Dinner,"Opici Family Red Sangria made in La Mancha, Spain from Tempranillo Grapes and has flavors of Raspberry, Apple, and Blackberry with succulent aromas of natural Valencia Oranges and Cinnamon",14.00,old-key-west-resort/olivia-cafe
2026-09-04,Olivia's Cafe,Old Key West Resort,House of Brown Rosé,Wines,Dinner,"Jammy strawberry, cherry, delicate floral notes with lifted tropical flavors.",56.00,old-key-west-resort/olivia-cafe
2026-09-04,Olivia's Cafe,Old Key West Resort,"Domaine Ste. Michelle Brut, Columbia Valley",Wines,Dinner,"Delicate aromas of green apple, bright citrus notes with a persistent bubble and balanced acidity.",56.00,old-key-west-resort/olivia-cafe
2026-09-04,Olivia's Cafe,Old Key West Resort,"Coppa Moncalvina Moscato D'Asti, Piedmont",Wines,Dinner,Fresh and aromatically balanced with floral notes along with peach and pear overtones.,56.00,old-key-west-resort/olivia-cafe
2026-09-04,Olivia's Cafe,Old Key West Resort,"Torre di Luna Pinot Grigio, Delle Venezie, Italy",Wines,Dinner,"Crisp and refreshing with zesty citrus, pear, and floral characteristics.",52.00,old-key-west-resort/olivia-cafe
2026-09-04,Olivia's Cafe,Old Key West Resort,"Kim Crawford Sauvignon Blanc, Marlborough",Wines,Dinner,"Crisp, bright notes of lime, gooseberry, and grapefruit lift the palate to a refreshing, clean finish.",67.00,old-key-west-resort/olivia-cafe
2026-09-04,Olivia's Cafe,Old Key West Resort,"Sonoma-Cutrer Chardonnay, Russian River Ranches",Wines,Dinner,"Flavors of apple, pear, and lemon zest highlighted with notes of toasted almonds and barrel spice.",67.00,old-key-west-resort/olivia-cafe
2026-09-04,Olivia's Cafe,Old Key West Resort,"MacMurray Estate Vineyards Pinot Noir, Russian River Valley",Wines,Dinner,"Raspberry and cherry cola aromas and flavors are balanced in a silky and long, elegant finish.",74.00,old-key-west-resort/olivia-cafe
2026-09-04,Olivia's Cafe,Old Key West Resort,"Francis Ford Coppola Diamond Collection Merlot, California",Wines,Dinner,"flavors of dark juicy plums, crushed blackberry, eucalyptus, and a hint of warm spice.",56.00,old-key-west-resort/olivia-cafe
2026-09-04,Olivia's Cafe,Old Key West Resort,"Don Miguel Gascón Malbec, Mendoza",Wines,Dinner,"Dark black plum and blackberry flavors with fruit-forward intensity, smooth and round finish.",62.00,old-key-west-resort/olivia-cafe
2026-09-04,Olivia's Cafe,Old Key West Resort,"Simi Cabernet Sauvignon, Alexander Valley",Wines,Dinner,"Richly extracted blackcurrant and dark cherry flavors extend to a long, polished finish.",79.00,old-key-west-resort/olivia-cafe
2026-09-04,Olivia's Cafe,Old Key West Resort,Crab Cakes,Allergy-Friendly Appetizers,Dinner,"Pan-seared and served with Jalapeño Aïoli, Grilled Pineapple Salsa, and Chayote Slaw (For Fish, Milk, and Peanut/Tree Nut, Sesame, and Soy Allergies)",16.00,old-key-west-resort/olivia-cafe
2026-09-04,Olivia's Cafe,Old Key West Resort,Shrimp Cocktail,Allergy-Friendly Appetizers,Dinner,"Jumbo Shrimp, Key West Cocktail Sauce, Tropical Slaw, and Citrus (For Gluten/Wheat, Fish, Milk, Peanut/Tree Nut, and Sesame Allergies)",17.00,old-key-west-resort/olivia-cafe
2026-09-04,Olivia's Cafe,Old Key West Resort,Savory Hushpuppies,Allergy-Friendly Appetizers,Dinner,"Served with Honey Butter (For Fish/Shellfish, Peanut/Tree Nut, Sesame Allergies)",12.00,old-key-west-resort/olivia-cafe
2026-09-04,Olivia's Cafe,Old Key West Resort,Seasonal Market Salad,Allergy-Friendly Appetizers,Dinner,"Mixed Greens from The Land Pavilion at EPCOT, Avocado, Edamame, Mandarin Orange, Quinoa, and Key Lime Vinaigrette (For Gluten/Wheat, Egg, Fish/Shellfish, Milk, Peanut/Tree Nut, and Sesame Allergies)",12.00,old-key-west-resort/olivia-cafe
2026-09-04,Olivia's Cafe,Old Key West Resort,Caesar Salad,Allergy-Friendly Appetizers,Dinner,"Chopped Romaine tossed with Parmesan, House-made Croutons, and Caesar Dressing (For Shellfish, Peanut/Tree Nut, and Sesame Allergies)",11.00,old-key-west-resort/olivia-cafe
2026-09-04,Olivia's Cafe,Old Key West Resort,Conch Fritters,Allergy-Friendly Appetizers,Dinner,"Served with Key Lime-Mustard (For Fish and Peanut/Tree Nut, and Soy Allergies)",16.00,old-key-west-resort/olivia-cafe
2026-09-04,Olivia's Cafe,Old Key West Resort,Slow-cooked Prime Rib*,Allergy-Friendly Entrées,Dinner,"Roasted Garlic Mashed Potatoes and Broccolini (For Gluten/Wheat, Egg, Fish/Shellfish, Peanut/Tree Nut, Sesame, and Soy Allergies)",39.00,old-key-west-resort/olivia-cafe
2026-09-04,Olivia's Cafe,Old Key West Resort,Mojo-brined Pork,Allergy-Friendly Entrées,Dinner,"Savory Quinoa, Roasted Onions, Swiss Chard, and Fig Jus (For Gluten/Wheat, Egg, Fish/Shellfish, Milk, Peanut/Tree Nut, Sesame, Soy Allergies)",32.00,old-key-west-resort/olivia-cafe
